Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
cd5bd14ebb312a96eac84651d86857ed23d6b892f928bdf198af005633d3950d,2020-04,Gwent Police,Gwent Police,-3.237060,51.717820,On or near LONG ROW,W01001385,Caerphilly 002D,Investigation complete; no suspect identified
23a92330f33c8d6f619fd8b007199c1337f8001a24e09701543cb30b30a7675e,2020-04,Gwent Police,Gwent Police,-3.021582,51.822915,On or near BAKER STREET,W01001557,Monmouthshire 001C,Investigation complete; no suspect identified
8b022e7f863a3fb6a2414bf50cbb7ff794eb67766caaadab0184bd3621068a3b,2020-04,Gwent Police,Gwent Police,-3.207987,51.706784,On or near HILLSIDE AVENUE,W01001334,Caerphilly 005A,Investigation complete; no suspect identified
73c6f35d9634ad7f04b08311c4897d666ef62c1a79001acfd4dae8fb49fcebbf,2020-04,Gwent Police,Gwent Police,-2.758101,52.712269,On or near ALMA STREET,E01028973,Shropshire 019C,Investigation complete; no suspect identified
e78b5d5f19becb26df1de5383bccb08f3103c7b392ecf47a325c8beaace68012,2020-04,Gwent Police,Gwent Police,-3.164357,51.765544,On or near PARSONS ROW,W01001443,Blaenau Gwent 005A,Investigation complete; no suspect identified
dc8cb6df4f0731dc891b81df2c0b8f876e4b4a0a08ad29b935d08445fa755af4,2020-04,Gwent Police,Gwent Police,-3.006504,51.645518,On or near LLANGORSE ROAD,W01001508,Torfaen 013C,Investigation complete; no suspect identified
699d2442943e9ec6dd75605a3488899155f12b80594bbe96f0ec4c4b58084fe0,2020-04,Gwent Police,Gwent Police,-3.156293,51.765264,On or near EAST PENTWYN ROAD,W01001444,Blaenau Gwent 005B,Investigation complete; no suspect identified
c7293549005cb0f5c9650732605f0a793dcf3261a84e3ac101c119837c7dc5c8,2020-04,Gwent Police,Gwent Police,-3.229546,51.664974,On or near Supermarket,W01001415,Caerphilly 008B,Investigation complete; no suspect identified
03c800e1522140deecd4952d400524c7d3ffa10fbecfa92cae23b14dc92ebc16,2020-04,Gwent Police,Gwent Police,-3.207460,51.773363,On or near CHURCH STREET,W01001460,Blaenau Gwent 007E,Investigation complete; no suspect identified
8d264e5df0d35d38bd910641d746de255dffc18e062d8ce3513e5606b0fc0c05,2020-04,Gwent Police,Gwent Police,-2.997412,51.585541,On or near HAVELOCK STREET,W01001687,Newport 014D,Investigation complete; no suspect identified
7285b2c927bebb33829765f51a4c2cbb30af4e0e616a31038ccc87f02d477c52,2020-04,Gwent Police,Gwent Police,-2.941580,51.587495,On or near STANFORD ROAD,W01001609,Newport 015B,Investigation complete; no suspect identified
89b0abfbd40ecde4c6f0f217bb512dd368a7aa1efa0c34d478de6817b296f45b,2020-04,Gwent Police,Gwent Police,-3.039399,51.713136,On or near Parking Area,W01001530,Torfaen 003C,Investigation complete; no suspect identified
8cd6162dace13e5ff4bb84435a1db0e5ed5129011e9f976c58e857c6b249d9cb,2020-04,Gwent Police,Gwent Police,-3.099559,51.606415,On or near Police Station,W01001412,Caerphilly 017B,Investigation complete; no suspect identified
60390efdc3543ddc91ef9182e9fe54e2ef3e88242c35c577ab63e1ddf31df7e7,2020-04,Gwent Police,Gwent Police,-3.138903,51.651754,On or near TROED-Y-RHIW,W01001327,Caerphilly 014A,Investigation complete; no suspect identified
53c2fdca507ddf36d7f31628ef9e36a13c8882521bd3d3cd05a0fb065c215541,2020-04,Gwent Police,Gwent Police,-3.135935,51.699519,On or near MEADOW STREET,W01001466,Blaenau Gwent 009C,Investigation complete; no suspect identified
ed384e945b4e43793920389cbaba7d5f6a13bb3586db116079e78a01414d566e,2020-04,Gwent Police,Gwent Police,-2.978979,51.583457,On or near WILLENHALL STREET,W01001690,Newport 013D,Investigation complete; no suspect identified
35bb799aacd3b2f341638885f6919c5341246bfbf8d3ba5344647f369b907699,2020-04,Gwent Police,Gwent Police,-2.943894,51.575877,On or near Supermarket,W01001646,Newport 015E,Investigation complete; no suspect identified
b0af8ffe51b3ec9c49a7fc874881101b05501bf59015d4144d528221bcf76554,2020-04,Gwent Police,Gwent Police,-3.190575,51.647734,On or near NEWPORT ROAD,W01001405,Caerphilly 011E,Investigation complete; no suspect identified
27de1f81c82961cd44905024233b5c7d100153bcee198685dd8bc4125fb02c72,2020-04,Gwent Police,Gwent Police,-3.237769,51.765504,On or near RAWLINSON TERRACE,W01001463,Blaenau Gwent 006B,Investigation complete; no suspect identified
38449d27fa7eacfcd8c1f46ef5019c496ef0ce7778d3b94e4398718ef6144209,2020-04,Gwent Police,Gwent Police,-3.214695,51.577298,On or near Supermarket,W01001422,Caerphilly 022F,Investigation complete; no suspect identified
461d80b6d8dd0a06aca81f140ef3748326bd829b58376d49908d235442bdc3a7,2020-04,Gwent Police,Gwent Police,-2.989613,51.578656,On or near COMMERCIAL ROAD,W01001661,Newport 018C,Investigation complete; no suspect identified
e42b623d44d563dfa63295d40f3d8f8c065beea6122a8e38511fa07c21691bc4,2020-04,Gwent Police,Gwent Police,-2.942563,51.580590,On or near Sports/Recreation Area,W01001646,Newport 015E,Investigation complete; no suspect identified
2cd2936af4f28d32691c1f268a8259eda55edbfa43bc88304647325f8c238377,2020-04,Gwent Police,Gwent Police,-3.057545,51.537736,On or near TY MAWR LANE,W01001658,Newport 020D,Investigation complete; no suspect identified
55379f53354d98f8ed959b8de3b2294ef31f54f4a9c86fc610f5bc4fcc98c7e7,2020-04,Gwent Police,Gwent Police,-3.220867,51.792718,On or near A4047,W01001438,Blaenau Gwent 004A,Investigation complete; no suspect identified
02dcd030995a002b82fea415e02780bf48a1cce8310df9c3299c721e652dd49d,2020-04,Gwent Police,Gwent Police,-2.967950,51.589483,On or near MILTON ROAD,W01001613,Newport 011C,Investigation complete; no suspect identified
3e8c69853976fd1f4e581376fafb502c2f06e3fd8297def770545dac16c0dd45,2020-04,Gwent Police,Gwent Police,-2.940042,51.586401,On or near ERIC COATES CLOSE,W01001668,Newport 010D,Investigation complete; no suspect identified
a61231cc6285883069cf18cef45321d02091db9bc11e49a33762f0a9f92cf3d4,2020-04,Gwent Police,Gwent Police,-2.960342,51.586695,On or near HAWTHORNE FOSSE,W01001607,Newport 015A,Investigation complete; no suspect identified
4e15a126628b25c1df51176350606871ac81ea1f235f1a30a261cf49835d4a54,2020-04,Gwent Police,Gwent Police,-3.083007,51.600814,On or near MAPLE GARDENS,W01001413,Caerphilly 017C,Investigation complete; no suspect identified
60b532e62b5260cd1b49960be627bf0c811e8480ca4c35e8813a83ab7b929127,2020-04,Gwent Police,Gwent Police,-3.221743,51.664076,On or near ARVONIA TERRACE,W01001388,Caerphilly 007D,Investigation complete; no suspect identified
2871f41a81f350fb073cefaa2df1c2bf222add2ed322e5122e3bb559bc3e05f9,2020-04,Gwent Police,Gwent Police,-3.126877,51.630209,On or near SILVER STREET,W01001354,Caerphilly 014D,Investigation complete; no suspect identified
963c80fb2e7ce68430419c14a9ab778175a71edbe275e9c3f5d339cc7b30ba52,2020-04,Gwent Police,Gwent Police,-3.138704,51.595917,On or near COMMERCIAL ROAD,W01001342,Caerphilly 021A,Investigation complete; no suspect identified
964568e52cb176d8cc8218eb812decf1f72ac385a5756c724f58ee29b9fa1c8d,2020-04,Gwent Police,Gwent Police,-3.028949,51.817654,On or near Petrol Station,W01001564,Monmouthshire 003D,Investigation complete; no suspect identified
7a38da56809746d3dd4d223edf1d271f25f3c7257d2711437c115014344842b7,2020-04,Gwent Police,Gwent Police,-3.195126,51.590474,On or near GLEBE STREET,W01001344,Caerphilly 020C,Investigation complete; no suspect identified
53dd7f87cf8915ab8e6859eb90a5d6acdf4c11ff59a6c9d985bb1cde11e89e9e,2020-04,Gwent Police,Gwent Police,-3.015482,51.559589,On or near CORMORANT WAY,W01001688,Newport 019C,Investigation complete; no suspect identified
1cb12e56301dc327da2c99756386822342f22f588ff0187ebc0d7885eaa5751a,2020-04,Gwent Police,Gwent Police,-3.214357,51.579774,On or near Supermarket,W01001373,Caerphilly 022C,Investigation complete; no suspect identified
498831ed8e8ccc935f7c7cb7f2a47444a7ba30252a194f11f487e391954e6cb7,2020-04,Gwent Police,Gwent Police,-2.695216,51.640276,On or near YEW TREE WOOD,W01001586,Monmouthshire 007D,Investigation complete; no suspect identified
c68e7221797e2c5ff58f6ecab0dd49618a26df8c113ca1ee89ef3a69d25b5ab4,2020-04,Gwent Police,Gwent Police,-3.034928,51.614214,On or near TORRDGE ROAD,W01001621,Newport 003E,Investigation complete; no suspect identified
280533485d9af25ae9998614370ff3916c4bccacc58b012e51815ff9681b60ec,2020-04,Gwent Police,Gwent Police,-2.994326,51.594927,On or near HOSKINS STREET,W01001681,Newport 006B,Investigation complete; no suspect identified
e49ce535c58718d2fa8922c35f987c818f7f426af9c937f370f0c60f1dbb36cb,2020-04,Gwent Police,Gwent Police,-3.002807,51.587365,On or near GODFREY ROAD,W01001603,Newport 012C,Investigation complete; no suspect identified
0cb5cf694efa341982cae18cdc13a5a6efddacc551d62285a6d741433ef926c7,2020-04,Gwent Police,Gwent Police,-3.221997,51.692316,On or near CWRT-COCH STREET,W01001326,Caerphilly 003B,Investigation complete; no suspect identified
dc51d25d6257d9840baede933ec821380e953e5e1e191e6a17c9131f88e50bf5,2020-04,Gwent Police,Gwent Police,-3.230838,51.695020,On or near BRIDGE STREET,W01001336,Caerphilly 004A,Investigation complete; no suspect identified
ae5cf80d9cbdaabfed9c1951a054e5516b3cd70df12754eaa2a5dc8398398e0f,2020-04,Gwent Police,Gwent Police,-2.972132,51.583847,On or near REDVERS STREET,W01001644,Newport 013C,Investigation complete; no suspect identified
e4dfc9b7eae488510a62bcf3d377094c151f6f79bd7f021f6be6e61c1a8add67,2020-04,Gwent Police,Gwent Police,-3.287954,51.759453,On or near THE TERRACE,W01001375,Caerphilly 001B,Investigation complete; no suspect identified
6166c9fb09483e5a95e784985975a232454abcd92bcc57f1dee6dca20209d476,2020-04,Gwent Police,Gwent Police,-3.131581,51.672307,On or near CORONATION CRESCENT,W01001381,Caerphilly 010B,Investigation complete; no suspect identified
85fd9dda9cd9d61d6d6ce22f39b17aa88441db70c6a0bb7b6e241654196ad213,2020-04,Gwent Police,Gwent Police,-3.227500,51.648100,On or near KING'S HILL,W01001365,Caerphilly 012C,Investigation complete; no suspect identified
c362af39ebe4e08dba47264ada472d565aaed67abacc9d8a7307acebd0b18530,2020-04,Gwent Police,Gwent Police,-3.000593,51.589713,On or near STANLEY ROAD,W01001603,Newport 012C,Investigation complete; no suspect identified
4546166e5583559cc0a98439cb5bddb561192b8076d9dc110567325d383b9501,2020-04,Gwent Police,Gwent Police,-3.196774,51.671256,On or near PENTWYN COURT,W01001347,Caerphilly 005C,Investigation complete; no suspect identified
f03943517333fcc55729efdd3ac2f5c59681f98db2f9117643bd26376331c7fe,2020-04,Gwent Police,Gwent Police,-2.977113,51.591359,On or near CROWN STREET,W01001691,Newport 011D,Investigation complete; no suspect identified
d19502d0117e6bd24855b9bbb85c786118b61c705500cffc89dbbca2b40e6e74,2020-04,Gwent Police,Gwent Police,-3.220867,51.792718,On or near A4047,W01001438,Blaenau Gwent 004A,Investigation complete; no suspect identified
f5e09bac08c02d519fbb174e8c8db4abe4eb25e274ce7a8ffd9f48890e3ef861,2020-04,Gwent Police,Gwent Police,-3.002420,51.582882,On or near Petrol Station,W01001687,Newport 014D,Investigation complete; no suspect identified
659f18d69c2d8895aaa5aae4adfff305829e6cc9f87988a61aa526e27bf33fd8,2020-04,Gwent Police,Gwent Police,-3.180040,51.623284,On or near TWYN GWYN ROAD,W01001431,Caerphilly 015C,Investigation complete; no suspect identified
5e4a0197177658324614b0db88fb1d81b9cfbd048d390835bdc2826e1cdf6f59,2020-04,Gwent Police,Gwent Police,-3.292734,51.763456,On or near Parking Area,W01001429,Caerphilly 001F,Investigation complete; no suspect identified
4ba247997442f9ff6ba81fae486ae2d00ae508e6fb88caf8ee0d9f0aff5bef79,2020-04,Gwent Police,Gwent Police,-3.252541,51.767272,On or near ATTLEE WAY,W01001479,Blaenau Gwent 006D,Investigation complete; no suspect identified
e53b30c4e4e1740dc4d6c2a98af902d8fe8b137b227d6ee417a2cff3b48cc7af,2020-04,Gwent Police,Gwent Police,-3.214357,51.579774,On or near Supermarket,W01001373,Caerphilly 022C,Investigation complete; no suspect identified
21c8f0299601a9a6e451542d8cdccf5a00540540dd19c8242616f8e8d088799a,2020-04,Gwent Police,Gwent Police,-3.022551,51.684250,On or near MARTINDALE ROAD,W01001515,Torfaen 006B,Investigation complete; no suspect identified
5c6c9eab74fd8e7b68fec7decaa4c0bcf2b390123a37287dba4fc3b35edbceac,2020-04,Gwent Police,Gwent Police,-3.231129,51.569681,On or near Hospital,W01001426,Caerphilly 024E,Investigation complete; no suspect identified
e37b86baf6bd7a125afae93727f93dc65cf2de0b6378b557c51b70e1dcc9798d,2020-04,Gwent Police,Gwent Police,-3.134936,51.684459,On or near LLOYD AVENUE,W01001464,Blaenau Gwent 009A,Investigation complete; no suspect identified
df3da48a85444627ca0638ea253332547fc57dbef331ccf9e6739be81070337e,2020-04,Gwent Police,Gwent Police,-3.180891,51.653299,On or near ALDER RISE,W01001401,Caerphilly 011A,Investigation complete; no suspect identified
29cab391ec2c0ffc635b8938848cb007efe7514bd66149975713aa72f7f963dd,2020-04,Gwent Police,Gwent Police,-3.258879,51.741920,On or near STATION ROAD,W01001374,Caerphilly 001A,Investigation complete; no suspect identified
d76c6366f8f33ec2c14d5ba05dd15d550ef9a7790493dcfb6838b5030ace78c7,2020-04,Gwent Police,Gwent Police,-3.126430,51.621491,On or near CARLTON TERRACE,W01001354,Caerphilly 014D,Investigation complete; no suspect identified
d816a3cbbf938663aa9a08b793daf3466f1e7c400589a8b96b6c17fc01df9454,2020-04,Gwent Police,Gwent Police,-3.025356,51.648988,On or near CLOMENDY ROAD,W01001528,Torfaen 010D,Investigation complete; no suspect identified
7af8af13aea6dae95d4e18df51015002306448002367663fb353a923526c6123,2020-04,Gwent Police,Gwent Police,-3.258736,51.662228,On or near Sports/Recreation Area,W01001418,Caerphilly 008E,Investigation complete; no suspect identified
98984067e6cb12c03d7dae00f238516e3f65d9b5e21fd7c4eeafd8dcdd045a61,2020-04,Gwent Police,Gwent Police,-3.059686,51.748776,On or near SNAILCREEP TERRACE,W01001482,Torfaen 002A,Investigation complete; no suspect identified
5a9bc13d1a3402070e38d7fa0e9ea93ae00cb7bc573ee4c56e511af9f9bb5ba0,2020-04,Gwent Police,Gwent Police,-2.998367,51.578411,On or near CARDIFF ROAD,W01001686,Newport 014C,Investigation complete; no suspect identified
1d356e4aeb03d77975b2021fb4cd4fe3bcf0b22f87e83fb13429b21525d9bb6a,2020-04,Gwent Police,Gwent Police,-3.219394,51.797211,On or near CENDL CRESCENT,W01001471,Blaenau Gwent 001E,Investigation complete; no suspect identified
8982a63d95e4f30c024a8ed05b834778ea261ccad75264ac2f925b939aa500e5,2020-04,Gwent Police,Gwent Police,-3.166219,51.681446,On or near PARC BEVIN,W01001357,Caerphilly 006B,Investigation complete; no suspect identified
75ac0c7ba080cb6f194e4ea971d10b8762bfcdcbd45e608fa0ddc68fd18185ae,2020-04,Gwent Police,Gwent Police,-3.232283,51.588354,On or near HEOL BARRI,W01001393,Caerphilly 019D,Investigation complete; no suspect identified
fb07e3251cc61ad43bffa1fb4de054a76a62ad6bffb9cfe50edad73f2c7a1193,2020-04,Gwent Police,Gwent Police,-2.974505,51.591587,On or near VICTORIA LANE,W01001612,Newport 011B,Investigation complete; no suspect identified
8f5aa1a3339899aa9a99b13a9b008776c1e7ff076af28a1a87c86f756a8bf2d7,2020-04,Gwent Police,Gwent Police,-3.022152,51.679371,On or near WERN ROAD,W01001517,Torfaen 006D,Investigation complete; no suspect identified
75f8a311a3966fd7e9c2e77ab717f527884f6418b8575975393161975b06a461,2020-04,Gwent Police,Gwent Police,-3.193690,51.660093,On or near LIBANUS ROAD,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
5ee69ff236aa8ea96ae13ed98b769874c9cf0b0c14e8aaad2cb586c804f68401,2020-04,Gwent Police,Gwent Police,-3.059423,51.580726,On or near GROVENOR ROAD,W01001638,Newport 016C,Investigation complete; no suspect identified
02167655656342c4bdae0462a9b96bf5deeae861886aa2f4508ff81d4b9c4247,2020-04,Gwent Police,Gwent Police,-3.246168,51.772132,On or near CASTLE STREET,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
b10419c4ef58a8b6c5f4f2ca22595d77f202b5f5714201f17215c3e6d63c54d8,2020-04,Gwent Police,Gwent Police,-3.288823,51.766574,On or near WARMINGTON PLACE,W01001428,Caerphilly 001E,Investigation complete; no suspect identified
9eb7c9745a8a0faf6da82afde416de971ac06c5e2b77a34179036e25d4f6e5ba,2020-04,Gwent Police,Gwent Police,-3.129831,51.653127,On or near ACACIA TERRACE,W01001328,Caerphilly 014B,Investigation complete; no suspect identified
d337d16a32ae95a0af8caa5b2a847e52f32353bfca4d9d494ea87761a76fdfaf,2020-04,Gwent Police,Gwent Police,-3.209287,51.667073,On or near TWYN GARDENS,W01001353,Caerphilly 007B,Investigation complete; no suspect identified
42bd934f5a8f85cf904d3ad0d59b9dbe20f5f1e22e36dd27e57bce1c4324e851,2020-04,Gwent Police,Gwent Police,-3.205417,51.763062,On or near YORK AVENUE,W01001460,Blaenau Gwent 007E,Investigation complete; no suspect identified
816bb715163c88bbfb27594dcdaa8e59a9d7c3ee93ddcfd092955bccb231db00,2020-04,Gwent Police,Gwent Police,-2.995231,51.588779,On or near UPPER DOCK STREET,W01001685,Newport 014B,Investigation complete; no suspect identified
de72d5d37853955d76b2cb657be17d4ef24300d8a088febd7adf272668a72d89,2020-04,Gwent Police,Gwent Police,-2.987910,51.591295,On or near Petrol Station,W01001693,Newport 013E,Investigation complete; no suspect identified
846727406eb2cbd49d0d524fde1062438f30b1d8d5fa221f9d5e3e26a52d1335,2020-04,Gwent Police,Gwent Police,-3.216330,51.801397,On or near ALDER GROVE,W01001470,Blaenau Gwent 001D,Investigation complete; no suspect identified
d58fdefedfe2affc58e852c2211c6977b5f7e1c6f5132ef7ed19b5443b732de9,2020-04,Gwent Police,Gwent Police,-3.234673,51.647171,On or near MYRTLE GROVE,W01001365,Caerphilly 012C,Investigation complete; no suspect identified
d124f374b646485c5cc827af5e1a26c292255f7f7588e1ed979ab86a38fabef7,2020-04,Gwent Police,Gwent Police,-3.243030,51.721210,On or near GEORGE STREET,W01001384,Caerphilly 002C,Investigation complete; no suspect identified
06d5e60f629b4000bcef2f06c25f52510067a2f0e7e30d3f683cb7449208a036,2020-04,Gwent Police,Gwent Police,-3.234837,51.682983,On or near OAKLANDS,W01001339,Caerphilly 004D,Investigation complete; no suspect identified
039b608918425110c5b8ce07a57e7cc546f49fb3be94b47292d0862018d1a006,2020-04,Gwent Police,Gwent Police,-2.945278,51.576495,On or near CENTRAL AVENUE,W01001646,Newport 015E,Investigation complete; no suspect identified
0138faea88a421a3d5a91f7c190ae77056a7268755909238b3e82c561fe2aa12,2020-04,Gwent Police,Gwent Police,-3.038477,51.700034,On or near CLARENCE STREET,W01001524,Torfaen 004D,Investigation complete; no suspect identified
92522393ab0f085da250a7e426d0f90b0bfd466471f2887323aa343867087f9c,2020-04,Gwent Police,Gwent Police,-3.070454,51.580950,On or near SPRINGFIELD CLOSE,W01001638,Newport 016C,Investigation complete; no suspect identified
cd19937dbef8858750eacdac4dad59a2ccc593da5a1eec652c0240b65acf7800,2020-04,Gwent Police,Gwent Police,-3.059937,51.720523,On or near SNATCHWOOD TERRACE,W01001529,Torfaen 003B,Investigation complete; no suspect identified
cd5287e7e047033b4c6227c55bb7bbcdbdd0204bf9ab38d9d3b825c34bd08641,2020-04,Gwent Police,Gwent Police,-3.187315,51.800471,On or near HEOL ONEN,W01001447,Blaenau Gwent 002B,Investigation complete; no suspect identified
7907ba036de68641fcc8aaf2412f14c58378267b68216376bad4054c8b701aca,2020-04,Gwent Police,Gwent Police,-3.089980,51.611027,On or near ROWAN ROAD,W01001409,Caerphilly 016C,Investigation complete; no suspect identified
832da27a62b6df5337ae36e12cb1006fb1b86f91cf2d840668fd01ad75b585de,2020-04,Gwent Police,Gwent Police,-3.226919,51.678516,On or near COMMERCIAL STREET,W01001362,Caerphilly 003C,Investigation complete; no suspect identified
7ff3b3f0984051f858c34e3be844fe2c963f611b00ded9920cd391e2dd4dce57,2020-04,Gwent Police,Gwent Police,-2.995300,51.574095,On or near MENDALGIEF ROAD,W01001660,Newport 018B,Investigation complete; no suspect identified
