Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a11fe31ffd90ca43d5880d88d9e373e4411926dad8904f4902f1c24b63d8abb8,2021-05,Gwent Police,Gwent Police,-3.245787,51.720380,On or near STATION ROW,W01001386,Caerphilly 002E,Investigation complete; no suspect identified
f3f1493441dbd3ffa4dacba6a2f5384a9eb96e614228068a899d4a6bbb5d4881,2021-05,Gwent Police,Gwent Police,-3.243822,51.642426,On or near FFERM-Y-BRYN,W01001432,Caerphilly 013D,Investigation complete; no suspect identified
2d47283a8622b8a9ae249a658ca16c6c87219812141d278f4140a6b3e44faa95,2021-05,Gwent Police,Gwent Police,-3.009412,51.574064,On or near Petrol Station,W01001629,Newport 017A,Investigation complete; no suspect identified
748d05f69c11ae945b93cc842ed35311ff0d2ccd851717e9b62f6b7746b58403,2021-05,Gwent Police,Gwent Police,-2.967587,51.579874,On or near COLSTON AVENUE,W01001642,Newport 013A,Investigation complete; no suspect identified
6e3914449ada155a04f2b046e542f4fbd298ebb0dc1c89ac9ee53e568f1a13a4,2021-05,Gwent Police,Gwent Police,-3.053151,51.634652,On or near LLYS GWYRDD,W01001535,Torfaen 012D,Investigation complete; no suspect identified
f4795812e60bd9148282b13c51b36446c22245699401ff53c6524b8a2050a88c,2021-05,Gwent Police,Gwent Police,-2.946911,51.580771,On or near BROADMEAD PARK,W01001646,Newport 015E,Investigation complete; no suspect identified
96dcf29d5b573eceb8b656e39c33f9e8b1f21b4813a30a9f7bde40e35e8f2f3e,2021-05,Gwent Police,Gwent Police,-3.229638,51.691292,On or near HIGH STREET,W01001336,Caerphilly 004A,Investigation complete; no suspect identified
86fe981d484098218bd73d55d235029174e8f5841bd25c204fcb232d7ecb86c5,2021-05,Gwent Police,Gwent Police,-3.042606,51.581201,On or near MYRTLE CLOSE,W01001671,Newport 016D,Investigation complete; no suspect identified
aa2176c2c570aaf4f8675d7010b2722f003b6b61ba5695c25d53d70103efb9fb,2021-05,Gwent Police,Gwent Police,-4.996575,51.755875,On or near ST PETER'S ROAD,W01000575,Pembrokeshire 008C,Investigation complete; no suspect identified
866795a4b2516fdf75b55552db68fba5617c323441b6569663c06740d10f7044,2021-05,Gwent Police,Gwent Police,-2.854143,51.765322,On or near FAIRFAX VIEW,W01001581,Monmouthshire 005E,Investigation complete; no suspect identified
d412209d2f44d8dfa2b3b3dde2f6fddcdb528e0ab3ee4f77002ad4c3af4b968e,2021-05,Gwent Police,Gwent Police,-3.041309,51.580682,On or near VERONICA CLOSE,W01001671,Newport 016D,Investigation complete; no suspect identified
d4802a1935d4d985551c4aa9e4bac61ef7cb6c68acd3fbed06c7601cc96de308,2021-05,Gwent Police,Gwent Police,-3.244265,51.569363,On or near BADHAM CLOSE,W01001398,Caerphilly 024A,Investigation complete; no suspect identified
f91d52914dea44e061ad41072c95644cb4b857f1ec4a891de0d96de86fd59f7a,2021-05,Gwent Police,Gwent Police,-3.002807,51.587365,On or near GODFREY ROAD,W01001603,Newport 012C,Investigation complete; no suspect identified
400b03e582fbc99e5e1d5a49a025f46285afca8acf2df1bf7aacc4e412f5b784,2021-05,Gwent Police,Gwent Police,-3.231114,51.687050,On or near WOOD STREET LANE,W01001337,Caerphilly 004B,Investigation complete; no suspect identified
17f617baca68f1926729fd0e1a99c6081415d33b9ac5b88e682237aa940587dc,2021-05,Gwent Police,Gwent Police,-2.958003,51.581176,On or near BROOKFIELD CLOSE,W01001648,Newport 015G,Investigation complete; no suspect identified
b9c39babf18493ee63f2fa3c1a1a17f8635647fda5fb4d7b953980c71cdd2926,2021-05,Gwent Police,Gwent Police,-3.002070,51.840697,On or near HEREFORD ROAD,W01001571,Monmouthshire 001D,Investigation complete; no suspect identified
a5ebe145d01701c8134da2d1024d73110105abc5a5d877d9671e0e84a879dbe8,2021-05,Gwent Police,Gwent Police,-2.975933,51.588824,On or near OXFORD STREET,W01001612,Newport 011B,Investigation complete; no suspect identified
a6347ef6c10df33203c314a208897cb06076a93056d45c79ff6cdb3bd23058e8,2021-05,Gwent Police,Gwent Police,-3.181794,51.800095,On or near CEMETREY ROAD,W01001449,Blaenau Gwent 002D,Investigation complete; no suspect identified
559a2a2f2347ead8916732d5fc289b5a4b3724f089e928a67293d18c3a4cc9ff,2021-05,Gwent Police,Gwent Police,-3.013880,51.561491,On or near CHAFFINCH WAY,W01001689,Newport 019D,Investigation complete; no suspect identified
9131c3f6eccb6ac07e744cdfbfe7d6ff70c9244b0300a7fadd1da4efd6a69520,2021-05,Gwent Police,Gwent Police,-3.068188,51.724773,On or near MAES DYFNAINT,W01001486,Torfaen 002E,Investigation complete; no suspect identified
72c5ac9519a0c244eb854ca0eda46f1e63d473ed0bfa9e17c18b9b22fa959969,2021-05,Gwent Police,Gwent Police,-3.187934,51.627970,On or near ALEXANDRA ROAD,W01001431,Caerphilly 015C,Investigation complete; no suspect identified
d61b1f2c2d34b64b07ef91382d7d63e2be7fd5ac9e85b21554587a4059d94a69,2021-05,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Investigation complete; no suspect identified
2ca529b34dc8d2f9ca0e02a1a7fe3d0e943fda829cf7c3cbb9004713b0bd50e7,2021-05,Gwent Police,Gwent Police,-3.004018,51.569632,On or near GREENWICH ROAD,W01001660,Newport 018B,Investigation complete; no suspect identified
052f19d27f348df73d644752bc83151066c20d67c4f1240ffd8e1b9e55ad3363,2021-05,Gwent Police,Gwent Police,-4.755848,51.720814,On or near MORGANS LANE,W01000563,Pembrokeshire 011B,Investigation complete; no suspect identified
0b33faf50affd0aa8ca9635f70c70974ceb7c5347596fce59c3d407651940ea8,2021-05,Gwent Police,Gwent Police,-3.291130,51.768185,On or near CARNO STREET,W01001429,Caerphilly 001F,Investigation complete; no suspect identified
5d6b8af5e8b2011f68d426be47f4a727549444921452427c2171309511f3d6f2,2021-05,Gwent Police,Gwent Police,-3.022083,51.652559,On or near Shopping Area,W01001506,Torfaen 010A,Investigation complete; no suspect identified
709d7858e288b846b67d6ced9acdb5b4e1c8ab66241942bdce327ec5eacf07e7,2021-05,Gwent Police,Gwent Police,-3.003925,51.688385,On or near JERUSALEM LANE,W01001510,Torfaen 005A,Investigation complete; no suspect identified
87047f22bc616801c760b3fbcf60f66a92f25e2373ca33c09ec374defbe90744,2021-05,Gwent Police,Gwent Police,-3.029044,51.661831,On or near Parking Area,W01001522,Torfaen 007D,Investigation complete; no suspect identified
e0bf5ce70f0fdac70a0c0a3701f1f0e53963dd946e19cff13c70dc5903352989,2021-05,Gwent Police,Gwent Police,-3.231114,51.687050,On or near WOOD STREET LANE,W01001337,Caerphilly 004B,Investigation complete; no suspect identified
0d79143f3d84b38c1c94787aa0258f1cfd6086713aa2f7b2399257a643e17ad5,2021-05,Gwent Police,Gwent Police,-3.005990,51.584443,On or near CAERAU ROAD,W01001605,Newport 014A,Investigation complete; no suspect identified
bcdb2d6466b798b00cc7a96c90546efc86b5adf320f124cd52e4f80d789f465e,2021-05,Gwent Police,Gwent Police,-3.208471,51.677152,On or near CONWAY COURT,W01001351,Caerphilly 005D,Investigation complete; no suspect identified
7e2d54211cd2c48b6f3a5f08606917f6722327e9fbeca0ff4b7cb43ee9b58257,2021-05,Gwent Police,Gwent Police,-3.181265,51.655984,On or near BROOKFIELD ROAD,W01001401,Caerphilly 011A,Investigation complete; no suspect identified
203e075a47f9bb23157255dc0ea2c8b931ab9b39ad35242bf2b0250bba53165f,2021-05,Gwent Police,Gwent Police,-2.717288,51.811633,On or near NAILER'S LANE,W01001554,Monmouthshire 004C,Investigation complete; no suspect identified
993fcb7f63abc10d163e92b857459000b1c0d745a97163b27ab1122415cc1986,2021-05,Gwent Police,Gwent Police,-3.053692,51.643027,On or near HENLLYS WAY,W01001499,Torfaen 011C,Investigation complete; no suspect identified
43a8358f0ef99df9c6f2522accc58464bff620a1fce3f80faad9a0518ccbb49f,2021-05,Gwent Police,Gwent Police,-3.083699,51.769175,On or near SYCAMORE ROAD,W01001487,Torfaen 001A,Investigation complete; no suspect identified
564c766d1e334c218efd33293f13a96bc069d8cd573c59661d4c03e24576c99c,2021-05,Gwent Police,Gwent Police,-3.009501,51.608007,On or near COOLGREANY CRESCENT,W01001654,Newport 002D,Investigation complete; no suspect identified
62b4c2b10937165993cac045e00d8c428a56b1ac9cf0a6b5d8659301c83334d2,2021-05,Gwent Police,Gwent Police,-3.018480,51.823032,On or near Parking Area,W01001579,Monmouthshire 001E,Investigation complete; no suspect identified
4bba63f77ce791bdd4351630a0b1d3f029bbff358e648abc2815742a8e0b95b6,2021-05,Gwent Police,Gwent Police,-2.995996,51.586794,On or near Shopping Area,W01001687,Newport 014D,Investigation complete; no suspect identified
129e89d890056203c6d7163913b1dfb411376aee01cc4286730b38c77335cb29,2021-05,Gwent Police,Gwent Police,-3.044181,51.585692,On or near RESERVOIR CLOSE,W01001671,Newport 016D,Investigation complete; no suspect identified
43445da95e5c0118b61cfa0de600e148569b1403e7429f12442e1539c79c01cc,2021-05,Gwent Police,Gwent Police,-3.233019,51.692228,On or near NORTH ROAD,W01001338,Caerphilly 004C,Investigation complete; no suspect identified
d70e6ff43d4e38a6b6b0707b57b03b6b58ab836a30770e62187a6e8a50d71af7,2021-05,Gwent Police,Gwent Police,-2.987372,51.581786,On or near LOWER DOCK STREET,W01001661,Newport 018C,Investigation complete; no suspect identified
8565d3a6f781ba7bc9668319496a473d5edb793c26e13a36165ce20e218eb1fe,2021-05,Gwent Police,Gwent Police,-2.981129,51.587459,On or near BISHTON STREET,W01001690,Newport 013D,Investigation complete; no suspect identified
383670d9fd818052be334197417ad260fa9478040c499c008d9901d0d23ea0c3,2021-05,Gwent Police,Gwent Police,-3.024492,51.613227,On or near MEDLOCK CLOSE,W01001622,Newport 003F,Investigation complete; no suspect identified
e020e962d0f10cbaf344e572e0a05be1c89f62a407647977221c71b91ac5fb96,2021-05,Gwent Police,Gwent Police,-3.051022,51.588175,On or near CHARTIST DRIVE,W01001672,Newport 009C,Investigation complete; no suspect identified
30f26f37f882da24c6237e4c1287a66b7b1f5d623eb64d6e37bd6a465ec6194e,2021-05,Gwent Police,Gwent Police,-2.987886,51.575551,On or near Parking Area,W01001659,Newport 018A,Investigation complete; no suspect identified
3ceb3fecd54edebf0f879bcd61e6160736cc1e985d5b94b8290b9937b70c725a,2021-05,Gwent Police,Gwent Police,-2.971490,51.582180,On or near OAKLEY STREET,W01001643,Newport 013B,Investigation complete; no suspect identified
0d3b816bd9015a496df69297fa61d4e10f7091ddd2b0538abe0febf2c2ae16d3,2021-05,Gwent Police,Gwent Police,-3.034856,51.696712,On or near ST MATTHEW'S ROAD,W01001496,Torfaen 004B,Investigation complete; no suspect identified
969383374bc01b0f6f76a1ccb81e8ea308d34a6652ac302a7134128b0fcfb386,2021-05,Gwent Police,Gwent Police,-3.085905,51.771708,On or near Parking Area,W01001489,Torfaen 001C,Investigation complete; no suspect identified
5d6f3b1ce516b56866fcf20746a4a5dabef55c8703d59a2ee05d2f88491032d1,2021-05,Gwent Police,Gwent Police,-3.276383,51.755056,On or near HAFOD-Y-MYNYDD,W01001376,Caerphilly 001C,Investigation complete; no suspect identified
a239648847530c2ffb7f18e5cb0318f1af07485759d231a60fbf608bf7a46693,2021-05,Gwent Police,Gwent Police,-2.944110,51.583536,On or near SPYTTY ROAD,W01001668,Newport 010D,Investigation complete; no suspect identified
71a1fc424f0c4108edc81efe381d7eccd63d4e7562a13bc7db9267203a8ac8b3,2021-05,Gwent Police,Gwent Police,-3.194860,51.669954,On or near Supermarket,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
43c168119373e60d25e9f8ded2deb4e623cbb037b7c5e0cad45fd45a284aa1c4,2021-05,Gwent Police,Gwent Police,-3.046259,51.575620,On or near Sports/Recreation Area,W01001637,Newport 016B,Investigation complete; no suspect identified
4d0c1526e1deb83347facf1988a139771ad00fc28a1e427a2dc91ebab7489292,2021-05,Gwent Police,Gwent Police,-2.961148,51.580449,On or near REENE COURT,W01001648,Newport 015G,Investigation complete; no suspect identified
57e7542a00aa6b04ab8b662067b1c15bf2184c284f77421d9dfff8a9be62cd73,2021-05,Gwent Police,Gwent Police,-3.009786,51.583133,On or near RISCA ROAD,W01001629,Newport 017A,Investigation complete; no suspect identified
51d75adb770c36b3982270cfb83b09e49a1851f66fa6ba2c90729ffc30602448,2021-05,Gwent Police,Gwent Police,-2.990649,51.579214,On or near FRANCIS DRIVE,W01001662,Newport 018D,Investigation complete; no suspect identified
3dcb953cd77edd0d114cf3cb9376fbbc68ba9439711c94a547583cdda89baf13,2021-05,Gwent Police,Gwent Police,-3.145714,51.734895,On or near Parking Area,W01001453,Blaenau Gwent 008D,Investigation complete; no suspect identified
5565a3ba79026555672562e98db7daa44bac97a987f5be3826257be33d1f1a19,2021-05,Gwent Police,Gwent Police,-3.237877,51.686781,On or near Sports/Recreation Area,W01001336,Caerphilly 004A,Investigation complete; no suspect identified
08b5eec95ae8e78f6254434c775a92227ef92f15f94b4298b0c571621150377a,2021-05,Gwent Police,Gwent Police,-2.979484,51.592840,On or near FAIROAK AVENUE,W01001691,Newport 011D,Investigation complete; no suspect identified
ebdd4d29360e4f10e3dfaf0bc75576e4b798eb1e1767785bf6a16aa36fcbdf18,2021-05,Gwent Police,Gwent Police,-2.973003,51.602362,On or near BADMINTON ROAD,W01001678,Newport 005D,Investigation complete; no suspect identified
16fa409bed54d8edb060b730240ffa5fd19db29a61703b7326eec097cebbf43d,2021-05,Gwent Police,Gwent Police,-3.197958,51.754965,On or near VILLAGE LANE,W01001452,Blaenau Gwent 007C,Investigation complete; no suspect identified
fc1b96693031c4b0639b1ba07651fed349084195f0e631aaff66a2d5edd3facd,2021-05,Gwent Police,Gwent Police,-3.205008,51.580428,On or near GWAUN NEWYDD,W01001419,Caerphilly 021D,Investigation complete; no suspect identified
3d0c9019a7138204f179a53dfdf51fa92a1847b0cc9054da67ff7578637938bd,2021-05,Gwent Police,Gwent Police,-3.017613,51.823839,On or near PRIORY LANE,W01001579,Monmouthshire 001E,Investigation complete; no suspect identified
b67f29c8743cfa497a947ad25d1fe269c0ea9875de25a11bc4b1061f0993dc10,2021-05,Gwent Police,Gwent Police,-2.969106,51.618687,On or near LARKFIELD CLOSE,W01001626,Newport 001D,Investigation complete; no suspect identified
a902aabc63092e001555750e585fccaf56b4c291bf11febc4fa53a4912a5334a,2021-05,Gwent Police,Gwent Police,-3.257968,51.742523,On or near CHARLES STREET,W01001374,Caerphilly 001A,Investigation complete; no suspect identified
3b1a61e122884ce3e5efb3816a289df283b25c61869eb26f02ae1947247365f6,2021-05,Gwent Police,Gwent Police,-3.011336,51.617171,On or near WHITTLE DRIVE,W01001652,Newport 002B,Investigation complete; no suspect identified
6f58b953b85a3aa371aa60abf400e297181dec32e8dab7006ba3cb4bf2472454,2021-05,Gwent Police,Gwent Police,-3.133647,51.808185,On or near MAIN ROAD,W01001562,Monmouthshire 003B,Investigation complete; no suspect identified
cd15c1abb67a7fffac2677ea01df9234cc347cb9a8bc50fa710b36893144c299,2021-05,Gwent Police,Gwent Police,-3.218792,51.687718,On or near BYRON ROAD,W01001326,Caerphilly 003B,Investigation complete; no suspect identified
7111da446c298ec1c1c8399eedacaba9832b5dbff64d71fc5d1a6416c8e99a8e,2021-05,Gwent Police,Gwent Police,-3.027211,51.684983,On or near ST HILDA'S ROAD,W01001515,Torfaen 006B,Investigation complete; no suspect identified
c6135cdb2d1b3e25f2100d44bafd02ca3d27d5df70879bcd4c4cc32b2046aa71,2021-05,Gwent Police,Gwent Police,-3.139757,51.650082,On or near DAN-Y-RHIW TERRACE,W01001327,Caerphilly 014A,Investigation complete; no suspect identified
aefc80c7bed2d6b5e6bec6ff631690bd190c2f7cb7f96a049cbecb62289b5633,2021-05,Gwent Police,Gwent Police,-3.019029,51.822928,On or near Parking Area,W01001579,Monmouthshire 001E,Investigation complete; no suspect identified
ddf30c76f03d5443ca0e1c3ad08b579d54526c23503e9e24b59f58b32b92a449,2021-05,Gwent Police,Gwent Police,-2.946911,51.580771,On or near BROADMEAD PARK,W01001646,Newport 015E,Investigation complete; no suspect identified
5c7e97e344c5c20ed4a150356096f124b7537d7afee7f96760b7a403c39deea9,2021-05,Gwent Police,Gwent Police,-2.989606,51.590292,On or near GRAFTON LANE,W01001693,Newport 013E,Investigation complete; no suspect identified
b7dfa719d6a43c8b92e1d133f1a47683683da7ade64b2d26fa733eeaaa3f37d0,2021-05,Gwent Police,Gwent Police,-2.978040,51.604236,On or near HAISBRO' AVENUE,W01001678,Newport 005D,Investigation complete; no suspect identified
09301ec47e2cad5be99af074585a2506e29cf2a83a9b2e0573851d075d5602db,2021-05,Gwent Police,Gwent Police,-3.224163,51.639062,On or near GWERNA CRESCENT,W01001369,Caerphilly 012D,Investigation complete; no suspect identified
1cbab8b3d685e9983380ef6146f0c640724d811595385463ee8a4cb3846762b4,2021-05,Gwent Police,Gwent Police,-3.023973,51.612611,On or near PLYM WALK,W01001622,Newport 003F,Investigation complete; no suspect identified
67b2a1d9f235bdfb9485057851a3e8b92620b8e4f36a1c6b42ad99cc4cbd7bc2,2021-05,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
caa0ff55c296d0133fa79e0c6033f9f6fa167763d47255b5173de943d4b3c2e4,2021-05,Gwent Police,Gwent Police,-2.969056,51.617015,On or near FLAVIUS CLOSE,W01001628,Newport 001F,Investigation complete; no suspect identified
78327d0b7d9a4d6c337c4f63ca9268195a06153aa0cd79ed8252d23aec8de118,2021-05,Gwent Police,Gwent Police,-3.013793,51.572516,On or near Pedestrian Subway,W01001630,Newport 017B,Investigation complete; no suspect identified
8132dc87d000b0fd4acf9277c1f789ca085f6c39a702366f3fab42b7f96a919c,2021-05,Gwent Police,Gwent Police,-3.046454,51.636231,On or near PENTRE CLOSE,W01001535,Torfaen 012D,Investigation complete; no suspect identified
c71b7ea65e38410a93d0e9066fbcd1baa754e7b64354dfc60aebf1578ce633ba,2021-05,Gwent Police,Gwent Police,-3.005989,51.613755,On or near MALPAS ROAD,W01001655,Newport 002E,Investigation complete; no suspect identified
80b0e280c87e4a23187e5eb3b3983c3159d7778b0f11284e1fa91dee02a5a5cb,2021-05,Gwent Police,Gwent Police,-2.995996,51.586794,On or near Shopping Area,W01001687,Newport 014D,Investigation complete; no suspect identified
f13b369ee4fd14162b97b5ae331569d0387e96fdf6f3bf6c517c16fd15c0b280,2021-05,Gwent Police,Gwent Police,-3.046454,51.636231,On or near PENTRE CLOSE,W01001535,Torfaen 012D,Investigation complete; no suspect identified
791ecba9b2bf457a291c4c029251a97ea8859ddb1a9e15a11de46fae0769d9d3,2021-05,Gwent Police,Gwent Police,-3.138903,51.651754,On or near TROED-Y-RHIW,W01001327,Caerphilly 014A,Investigation complete; no suspect identified
bc5c6eb9dfa510a16a32fc1d3faee81cdee53891695198b6baf60e83aa464a89,2021-05,Gwent Police,Gwent Police,-3.138600,51.713439,On or near CEMETERY ROAD,W01001465,Blaenau Gwent 009B,Investigation complete; no suspect identified
e2f45a2a51881405e50bcfa216344626a4c8ef67b22cfda5507af5faf96ab076,2021-05,Gwent Police,Gwent Police,-3.007415,51.616207,On or near Petrol Station,W01001651,Newport 002A,Investigation complete; no suspect identified
7afc0a80fe9b2ba06095e604d7aaef819f7bb70a611930344dfe2b6657bfe6a2,2021-05,Gwent Police,Gwent Police,-3.181060,51.789753,On or near BRYNAWELON,W01001467,Blaenau Gwent 005D,Investigation complete; no suspect identified
28dd231b8a77cc5fdf0809d0d9d904be515c70947cfa3333b993d84f66719c62,2021-05,Gwent Police,Gwent Police,-3.264190,51.789995,On or near WAUNDEG,W01001474,Blaenau Gwent 003C,Investigation complete; no suspect identified
496e8077fd3fdaa6220f386e5713f1aa2496164145bba7a26ab618a9bc78dcfa,2021-05,Gwent Police,Gwent Police,-3.177000,51.683289,On or near WATERLOO,W01001390,Caerphilly 006E,Investigation complete; no suspect identified
bd93440644c62ce42ad2f3ddf4c488e0c0271bbc70c74b18e3cd61698b66bfa6,2021-05,Gwent Police,Gwent Police,-3.225397,51.678928,On or near RAILWAY TERRACE,W01001362,Caerphilly 003C,Investigation complete; no suspect identified
23f4bb2a7b0c6d28c078698fd002bb9a3dad4dbb39db5b7121810a0b5748b4cd,2021-05,Gwent Police,Gwent Police,-3.295586,51.737034,On or near CORONATION CRESCENT,W01001361,Caerphilly 002B,Investigation complete; no suspect identified
ebf8defb0e8593cd9dc17596bd1d0e50952fe01228316462e65c1ab326cb1b3f,2021-05,Gwent Police,Gwent Police,-2.975933,51.588824,On or near OXFORD STREET,W01001612,Newport 011B,Investigation complete; no suspect identified
5c3d76f6786b6834d20d6235ba11011ad98d7944601697d8da0a87e50551e2d0,2021-05,Gwent Police,Gwent Police,-3.455656,51.407248,On or near BLACKBIRD ROAD,W01001108,The Vale of Glamorgan 014A,Investigation complete; no suspect identified
7920c2a83a97833ec4c85f42df646070b0750eb7040b6c6badb060948d865d7c,2021-05,Gwent Police,Gwent Police,-3.238427,51.767331,On or near ELMWOOD,W01001462,Blaenau Gwent 006A,Investigation complete; no suspect identified
e0c579bb76a865e1710ed0d6240eeee5a0f5bd44b77a3b27c2e6adabe2572cd6,2021-05,Gwent Police,Gwent Police,-3.169911,51.784173,On or near KING STREET,W01001468,Blaenau Gwent 005E,Investigation complete; no suspect identified
09dfc88bf8759161af4a6fe370a943bdc09f005852bd368f669145a9464b3aa7,2021-05,Gwent Police,Gwent Police,-3.058179,51.643931,On or near SAFFRON COURT,W01001499,Torfaen 011C,Investigation complete; no suspect identified
42dec01d5fca95824fbc4015f434ad80d2de9f6fa1ae8f99ea3442653dbf11f7,2021-05,Gwent Police,Gwent Police,-3.213492,51.572212,On or near MAES GLAS,W01001425,Caerphilly 024D,Investigation complete; no suspect identified
34e25c95144ead336aaa390e8937e71c2f8f0faffb7b7ae69ab5a5152949cbc4,2021-05,Gwent Police,Gwent Police,-2.989754,51.589805,On or near BERESFORD ROAD,W01001693,Newport 013E,Investigation complete; no suspect identified
9ffef0ab5dc8d3ed79a7ff062e626f596c7f33baec24693db02603f23cd61c8f,2021-05,Gwent Police,Gwent Police,-3.252708,51.662796,On or near ST CATTWG'S AVENUE,W01001418,Caerphilly 008E,Investigation complete; no suspect identified
3192786ef951b15f00ccd11bdcab4f7c20aa5763bc978cf84072d6666d995dca,2021-05,Gwent Police,Gwent Police,-3.207328,51.704327,On or near MOUNTAIN VIEW,W01001334,Caerphilly 005A,Investigation complete; no suspect identified
